1758467747.961208000	5b72acb11f0f	54656c69612d32472d413242383631	-77,-78,-83
1758467747.990985000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.195123000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.198126000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-69
1758467748.267650000	b0482c5b4824	536f667573203247	-80,-84,-81
1758467748.270648000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-81,-82
1758467748.297038000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-71
1758467748.300046000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.356123000	77510e1a9cd7	54656c69612d32472d413242393531	-87,-94,-87
1758467748.373199000	5b72acb11f0f	54656c69612d32472d413242383631	-80,-82,-83
1758467748.383135000	771ae4b8d94f	54656c69612d32472d413242393031	-79,-80,-85
1758467748.487253000	228571f08ccf	546865794b6e6f77576865726549503f21	-78,-84,-79
1758467748.502800000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.505910000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-70
1758467748.589668000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-85,-80
1758467748.604557000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.607583000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-69
1758467748.679351000	5b72acb11f0f	54656c69612d32472d413242383631	-78,-81,-80
1758467748.692059000	228571f08ccf	546865794b6e6f77576865726549503f21	-80,-85,-81
1758467748.707194000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467748.782647000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-82
1758467748.816233000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.014440000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.017435000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-71
1758467749.089473000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-82
1758467749.116342000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-69
1758467749.119322000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467749.121038000	17000acdf3ee	5a617057616e	-84,-88,-86
1758467749.133594000	17000acdf3ee	<MISSING>	-84,-89,-85
1758467749.204080000	228571f08ccf	546865794b6e6f77576865726549503f21	-80,-85,-81
1758467749.219024000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.222006000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-68
1758467749.293626000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-80,-83
1758467749.321384000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.324625000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-70
1758467749.424372000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.427361000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-70
1758467749.497591000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-81
1758467749.511287000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-84,-80
1758467749.525518000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-68
1758467749.528508000	ab2bd85168fd	54656c69612d32472d413242423631	-61,-61,-70
1758467749.602067000	5b72acb11f0f	54656c69612d32472d413242383631	-80,-82,-83
1758467749.628783000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.631780000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-70
1758467749.716069000	228571f08ccf	546865794b6e6f77576865726549503f21	-77,-80,-79
1758467749.731179000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.734397000	4ca30baada51	54656c69612d32472d413242423731	-61,-62,-65
1758467749.814070000	771ae4b8d94f	54656c69612d32472d413242393031	-81,-83,-85
1758467749.818480000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-84,-80
1758467749.832767000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-69
1758467749.835765000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.892169000	77510e1a9cd7	54656c69612d32472d413242393531	-86,-93,-87
1758467749.935829000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467749.938810000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-70
1758467750.018874000	771ae4b8d94f	54656c69612d32472d413242393031	-83,-84,-87
1758467750.023293000	228571f08ccf	546865794b6e6f77576865726549503f21	-77,-83,-78
1758467750.039007000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.042236000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-70
1758467750.112935000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-81,-82
1758467750.140599000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.144246000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-70
1758467750.215701000	5b72acb11f0f	54656c69612d32472d413242383631	-66,-66,-74
1758467750.243105000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.246653000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-69
1758467750.344877000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-70
1758467750.347852000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.418756000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-81
1758467750.432910000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-84,-80
1758467750.447884000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.451266000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-71
1758467750.533595000	771ae4b8d94f	54656c69612d32472d413242393031	-82,-83,-86
1758467750.550263000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467750.553230000	4ca30baada51	54656c69612d32472d413242423731	-58,-59,-65
1758467750.652073000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-69
1758467750.655187000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.675778000	fff540089a0e	<MISSING>	-67,-75,-67
1758467750.725967000	5b72acb11f0f	54656c69612d32472d413242383631	-78,-82,-80
1758467750.754629000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-68
1758467750.757616000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.830616000	5b72acb11f0f	54656c69612d32472d413242383631	-77,-81,-79
1758467750.856968000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-69
1758467750.860282000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467750.960113000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-68
1758467750.963694000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467751.033120000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-81
1758467751.062763000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467751.065765000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-69
1758467751.247699000	771ae4b8d94f	54656c69612d32472d413242393031	-82,-83,-86
1758467751.255395000	228571f08ccf	546865794b6e6f77576865726549503f21	-81,-86,-82
1758467751.267173000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-70
1758467751.270141000	ab2bd85168fd	54656c69612d32472d413242423631	-26,-27,-31
1758467751.369391000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467751.471953000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467751.475095000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-71
1758467751.575032000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-73
1758467751.578024000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-31
1758467751.676758000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467751.779334000	ab2bd85168fd	54656c69612d32472d413242423631	-26,-27,-31
1758467751.783029000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-77
1758467751.881485000	ab2bd85168fd	54656c69612d32472d413242423631	-26,-27,-30
1758467751.884716000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-79
1758467751.987724000	ab2bd85168fd	54656c69612d32472d413242423631	-26,-27,-31
1758467752.069603000	771ae4b8d94f	54656c69612d32472d413242393031	-82,-84,-85
1758467752.087047000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-30
1758467752.160599000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-81,-83
1758467752.173698000	228571f08ccf	546865794b6e6f77576865726549503f21	-78,-84,-79
1758467752.192792000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-78
1758467752.294601000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-71
1758467752.393679000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467752.396795000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-75
1758467752.467664000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-82
1758467752.476672000	771ae4b8d94f	54656c69612d32472d413242393031	-81,-84,-83
1758467752.480896000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-84,-80
1758467752.496132000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-25,-28
1758467752.602038000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-76
1758467752.647369000	5b1e22e0ed11	5a617057616e	-82,-84,-85
1758467752.648697000	5b1e22e0ed11	<MISSING>	-87,-90,-89
1758467752.685694000	228571f08ccf	546865794b6e6f77576865726549503f21	-78,-84,-79
1758467752.700994000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467752.703976000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-78
1758467752.750762000	d286a7d9569f	4765742d444343374131	-85,-87,-88
1758467752.753593000	d286a7d9569f	57616e67656e	-82,-83,-87
1758467752.794955000	d286a7d9569f	4765742d444343374131	-84,-86,-87
1758467752.796184000	d286a7d9569f	57616e67656e	-85,-86,-89
1758467752.803249000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467752.806728000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-71
1758467752.878952000	5b72acb11f0f	54656c69612d32472d413242383631	-80,-82,-83
1758467752.888930000	771ae4b8d94f	54656c69612d32472d413242393031	-81,-84,-84
1758467752.907577000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467752.979572000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-82,-82
1758467753.186059000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-83,-84
1758467753.212854000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-25,-29
1758467753.215836000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-70
1758467753.298451000	771ae4b8d94f	54656c69612d32472d413242393031	-82,-85,-85
1758467753.316025000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.402538000	228571f08ccf	546865794b6e6f77576865726549503f21	-73,-76,-75
1758467753.417655000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.420821000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-77
1758467753.519913000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.622579000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.626141000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-77
1758467753.724250000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-77
1758467753.727239000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467753.812743000	228571f08ccf	546865794b6e6f77576865726549503f21	-78,-84,-79
1758467753.827878000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.930059000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467753.933056000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-77
1758467754.020095000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-86,-80
1758467754.032210000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.035197000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467754.105667000	5b72acb11f0f	54656c69612d32472d413242383631	-78,-80,-81
1758467754.134443000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.137671000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-73
1758467754.207511000	5b72acb11f0f	54656c69612d32472d413242383631	-73,-76,-76
1758467754.236737000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.309881000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-83,-85
1758467754.319779000	771ae4b8d94f	54656c69612d32472d413242393031	-83,-86,-85
1758467754.339127000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.342366000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-66
1758467754.414248000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-81,-83
1758467754.441671000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-76
1758467754.444663000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.544416000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.547397000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467754.619503000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-80,-84
1758467754.646303000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467754.649382000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-77
1758467754.850807000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-77
1758467754.853788000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467754.954059000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-79
1758467754.957057000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467755.029082000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-83,-84
1758467755.055883000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-76
1758467755.058861000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467755.157619000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-72
1758467755.160593000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467755.363880000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467755.367103000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-72
1758467755.438733000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-82,-85
1758467755.466774000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-28
1758467755.568012000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467755.571012000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467755.655339000	228571f08ccf	546865794b6e6f77576865726549503f21	-67,-80,-67
1758467755.669557000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-75
1758467755.745676000	5b72acb11f0f	54656c69612d32472d413242383631	-78,-80,-81
1758467755.772799000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467755.775814000	4ca30baada51	54656c69612d32472d413242423731	-63,-63,-75
1758467755.875079000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-26,-28
1758467755.977660000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467755.980671000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-75
1758467756.079846000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467756.082850000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467756.153606000	5b72acb11f0f	54656c69612d32472d413242383631	-80,-82,-84
1758467756.182592000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467756.185573000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-72
1758467756.285505000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467756.289393000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-72
1758467756.488864000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-71
1758467756.491856000	ab2bd85168fd	54656c69612d32472d413242423631	-24,-27,-26
1758467756.591941000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-27,-29
1758467756.594938000	4ca30baada51	54656c69612d32472d413242423731	-61,-61,-73
1758467756.695106000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467756.770033000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-82,-85
1758467756.781750000	228571f08ccf	546865794b6e6f77576865726549503f21	-79,-86,-80
1758467756.796670000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467756.799679000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-74
1758467756.972467000	5b72acb11f0f	54656c69612d32472d413242383631	-79,-81,-82
1758467757.001459000	ab2bd85168fd	54656c69612d32472d413242423631	-25,-26,-29
1758467757.005004000	4ca30baada51	54656c69612d32472d413242423731	-60,-60,-75
1758467757.177750000	5b72acb11f0f	54656c69612d32472d413242383631	-80,-82,-83
1758467757.308377000	4ca30baada51	54656c69612d32472d413242423731	-59,-59,-68
1758467757.384323000	5b72acb11f0f	54656c69612d32472d413242383631	-81,-83,-85
